lemma,freq_rank,raw_freq,source_forms,source_count
bridget,10174,2243,bridget,1
barbie,10176,2242,barbie,1
renunció,10178,2242,renunció,1
desperdiciar,10180,5323,desperdiciar|desperdiciando|desperdiciado|desperdicie|desperdiciada|desperdiciaste|desperdiciamos,7
reaccionar,10182,4274,reaccionar|reaccionan|reaccionando|reaccionado|reaccione|reaccionaron,6
capitana,10183,2242,capitana,1
high,10184,2241,high,1
escapé,10186,2241,escapé,1
perderme,10189,2240,perderme,1
imaginarme,10191,2239,imaginarme,1
estadísticas,10192,2239,estadísticas,1
lateral,10193,2788,lateral|laterales,2
descubrirlo,10194,2239,descubrirlo,1
humedad,10195,2239,humedad,1
contéstame,10196,2238,contéstame,1
intuición,10199,2236,intuición,1
off,10200,2236,off,1
desees,10201,2236,desees,1
erección,10202,2236,erección,1
digna,10203,2236,digna,1
permitirme,10204,2235,permitirme,1
yoo,10205,2234,yoo,1
marcador,10207,2906,marcador|marcadores,2
escúchenme,10211,2233,escúchenme,1
email,10212,2233,email,1
darías,10213,2232,darías,1
hyung,10214,2232,hyung,1
rabino,10215,2448,rabino|rabinos,2
infectar,10218,5746,infectado|infectados|infectada|infectar|infectadas|infecte,6
avisa,10219,2231,avisa,1
macleod,10220,2230,macleod,1
arca,10222,2587,arca|arcas,2
comerciante,10225,3757,comerciante|comerciantes,2
utilidad,10226,2465,utilidad|utilidades,2
exilio,10228,2229,exilio,1
cruzó,10229,2228,cruzó,1
desnudas,10230,2228,desnudas,1
gold,10231,2228,gold,1
dispararé,10233,2227,dispararé,1
contarles,10235,2227,contarles,1
moría,10237,2227,moría,1
inaceptable,10239,2227,inaceptable,1
marcial,10240,4032,marciales|marcial,2
queens,10242,2226,queens,1
riñones,10243,2226,riñones,1
enmienda,10244,2456,enmienda|enmiendas,2
encajar,10245,4500,encajar|encajan|encajaba|encajamos|encajado,5
burdel,10246,2663,burdel|burdeles,2
indiano,10247,2225,indiana,1
santiago,10248,2224,santiago,1
pulsera,10249,3107,pulsera|pulseras,2
entrego,10250,2224,entrego,1
doblar,10251,4329,doblar|doblando|doblada|doblan|doblamos|dobladas|doblen,7
right,10252,2223,right,1
greene,10253,2223,greene,1
tapadera,10254,2223,tapadera,1
variar,10255,3156,variar|variado|variados|variadas|variada,5
tango,10256,2222,tango,1
gramo,10257,3072,gramos|gramo,2
wolf,10258,2222,wolf,1
maniobra,10259,3792,maniobra|maniobras,2
compensar,10260,2676,compensar|compensado|compensando,3
conceder,10261,7076,concedido|concede|concedo|conceder|conceda|concedida|concedes|conceden|concedieron,9
north,10263,2220,north,1
inminente,10264,2219,inminente,1
luca,10265,2219,luca,1
encargar,10267,10945,encargue|encargaremos|encargar|encargamos|encargando|encargaba|encargues|encargan|encargaste|encargara|encarguen|encargaron|encargare,13
respóndeme,10268,2216,respóndeme,1
russ,10269,2216,russ,1
arbusto,10270,3536,arbustos|arbusto,2
raja,10271,2216,raja,1
ahogó,10275,2214,ahogó,1
mozo,10276,3100,mozo|moza|mozos,3
timón,10277,2214,timón,1
argentino,10279,2737,argentina|argentino,2
lilly,10281,2213,lilly,1
virginidad,10282,2213,virginidad,1
crueldad,10284,2212,crueldad,1
onu,10285,2212,onu,1
michigan,10286,2212,michigan,1
sueña,10288,2211,sueña,1
empezará,10290,2210,empezará,1
abriré,10291,2210,abriré,1
cocodrilo,10292,3459,cocodrilo|cocodrilos,2
bebí,10293,2209,bebí,1
descuidado,10294,3380,descuidado|descuidada|descuidados,3
phillips,10295,2209,phillips,1
letrero,10297,2675,letrero|letreros,2
trayectoria,10298,2207,trayectoria,1
gala,10299,2459,gala|galas,2
evacuar,10301,3053,evacuar|evacuen|evacuando,3
pescador,10302,3791,pescador|pescadores,2
pagaría,10304,2206,pagaría,1
viajero,10305,4249,viajero|viajeros|viajera,3
enseñarles,10306,2205,enseñarles,1
cortaré,10308,2204,cortaré,1
españoles,10309,2203,españoles,1
quitarse,10310,2203,quitarse,1
ladrillo,10311,4365,ladrillos|ladrillo,2
bufanda,10312,2469,bufanda|bufandas,2
explota,10313,2202,explota,1
psicólogo,10315,2202,psicólogo,1
limitar,10317,7352,limitado|limitada|limite|limitar|limitados|limitadas|limitan|limitamos,8
empresario,10319,3475,empresario|empresarios|empresaria,3
dormiré,10320,2201,dormiré,1
admirable,10321,2395,admirable|admirables,2
acusar,10322,7285,acusar|acusando|acusan|acusaron|acusen|acusamos|acusaste|acusaba,8
warner,10323,2200,warner,1
corteza,10324,2429,corteza|cortezas,2
tenedor,10326,2784,tenedor|tenedores,2
transmitir,10327,6462,transmitir|transmite|transmitiendo|transmitido|transmiten|transmita|transmitida,7
sentías,10328,2199,sentías,1
online,10329,2198,online,1
correspondencia,10330,2198,correspondencia,1
valley,10331,2198,valley,1
allanamiento,10332,2425,allanamiento|allanamientos,2
controlarlo,10333,2197,controlarlo,1
sencillamente,10334,2196,sencillamente,1
márchate,10335,2196,márchate,1
brecha,10337,2196,brecha,1
vómito,10341,2194,vómito,1
enterarme,10342,2194,enterarme,1
dividir,10343,9303,dividir|dividido|divide|dividimos|dividida|dividiremos|divididos|dividen|dividiendo|divididas|dividamos|dividieron,12
olvidarte,10344,2193,olvidarte,1
secuestró,10346,2192,secuestró,1
esqueleto,10347,3074,esqueleto|esqueletos,2
old,10348,2191,old,1
difícilmente,10350,2191,difícilmente,1
antigüedad,10351,2191,antigüedad,1
bajé,10352,2190,bajé,1
detras,10353,2190,detras,1
see,10354,2190,see,1
conecta,10355,2190,conecta,1
bebió,10360,2189,bebió,1
home,10361,2189,home,1
joyería,10362,2188,joyería,1
tambor,10363,4232,tambor|tambores,2
protagonista,10364,2735,protagonista|protagonistas,2
contarnos,10366,2187,contarnos,1
maddie,10367,2187,maddie,1
montgomery,10369,2186,montgomery,1
atar,10371,9942,atar|atada|atadas|ata|ataron|ate|atando|atan|ato|atamos|aten|atas|ataste,13
esperaría,10372,2186,esperaría,1
cereal,10374,3971,cereales|cereal,2
proposición,10375,2184,proposición,1
ventilación,10376,2184,ventilación,1
pídele,10377,2184,pídele,1
secuestrador,10381,4228,secuestrador|secuestradores,2
videojuego,10382,3091,videojuegos|videojuego,2
deriva,10383,2183,deriva,1
luisa,10384,2182,luisa,1
comía,10386,2181,comía,1
percy,10387,2181,percy,1
órgano,10388,2181,órgano,1
preparó,10390,2180,preparó,1
cobertizo,10393,2179,cobertizo,1
buscándote,10394,2179,buscándote,1
llévatelo,10395,2178,llévatelo,1
reemplazo,10396,2487,reemplazo|reemplazos,2
recordarte,10397,2178,recordarte,1
ocultas,10398,2178,ocultas,1
octavo,10399,2177,octavo,1
jornada,10402,2396,jornada|jornadas,2
pensándolo,10403,2175,pensándolo,1
parecías,10404,2175,parecías,1
seguras,10405,2174,seguras,1
dominic,10406,2174,dominic,1
air,10407,2174,air,1
bocado,10408,2512,bocado|bocados,2
tragar,10409,5252,tragar|tragado|trague|tragando|tragaste|tragan|tragues,7
acelerar,10411,4426,acelerar|acelerado|acelerando|acelere,4
canadiense,10413,3210,canadiense|canadienses,2
lunático,10415,2171,lunático,1
surgir,10417,7022,surge|surgido|surgir|surgen|surgieron|surja|surgiendo,7
glorioso,10418,4271,glorioso|gloriosa|gloriosos|gloriosas,4
irresponsable,10419,2508,irresponsable|irresponsables,2
honores,10420,2168,honores,1
florence,10421,2167,florence,1
superviviente,10422,3461,supervivientes|superviviente,2
funcionaría,10424,2166,funcionaría,1
tirada,10425,2551,tirada|tiradas,2
pedía,10426,2166,pedía,1
halar,10427,2405,hale|halen,2
anónima,10428,2165,anónima,1
point,10430,2165,point,1
asia-team,10431,2165,asia-team,1
nativo,10432,4064,nativos|nativo|nativa|nativas,4
prestas,10433,2164,prestas,1
ferrari,10434,2164,ferrari,1
hormona,10436,2640,hormonas|hormona,2
salas,10437,2163,salas,1
florencia,10438,2163,florencia,1
inofensivo,10439,3727,inofensivo|inofensiva|inofensivos|inofensivas,4
separa,10440,2162,separa,1
mentalmente,10442,2161,mentalmente,1
hayley,10445,2161,hayley,1
manager,10446,2160,manager,1
funcionario,10447,4554,funcionario|funcionarios|funcionaria,3
shepherd,10450,2159,shepherd,1
meteré,10454,2158,meteré,1
entrañas,10456,2157,entrañas,1
kramer,10459,2157,kramer,1
tomarnos,10460,2157,tomarnos,1
elevar,10461,6288,elevado|elevar|elevada|elevados|elevan|elevadas|eleven|eleve|elevando,9
veían,10463,2156,veían,1
cabrear,10466,3804,cabreado|cabreada|cabrear|cabreados,4
when,10468,2155,when,1
lavabo,10469,2475,lavabo|lavabos,2
microondas,10470,2154,microondas,1
salvará,10471,2154,salvará,1
íntimo,10472,2154,íntimo,1
christy,10473,2153,christy,1
detector,10474,2929,detector|detectores,2
cesar,10475,3963,cesar|cesare|cesado|cesen,4
vicki,10476,2152,vicki,1
huérfanos,10481,2150,huérfanos,1
imprudente,10482,2435,imprudente|imprudentes,2
ignorancia,10483,2150,ignorancia,1
atrapé,10484,2150,atrapé,1
gardner,10485,2148,gardner,1
moe,10486,2148,moe,1
veloz,10488,2634,veloz|veloces,2
charley,10489,2148,charley,1
pagarán,10490,2147,pagarán,1
distinguir,10492,3158,distinguir|distingue|distinguen,3
provincia,10494,2964,provincia|provincias,2
gorro,10496,2514,gorro|gorros,2
moreno,10497,2441,moreno|morenos,2
buscarle,10498,2143,buscarle,1
daniels,10499,2143,daniels,1
frederick,10500,2142,frederick,1
pobrecita,10501,2142,pobrecita,1
crystal,10503,2142,crystal,1
subiré,10505,2142,subiré,1
maxwell,10506,2141,maxwell,1
maquina,10507,2141,maquina,1
detectar,10508,6552,detectar|detectado|detectan|detectando|detectamos|detectada|detectaron|detectados,8
banana,10509,3179,banana|bananas,2
tesis,10510,2141,tesis,1
acabaré,10511,2141,acabaré,1
enojo,10512,2140,enojo,1
acelerador,10513,2140,acelerador,1
entenderás,10514,2140,entenderás,1
weaver,10515,2139,weaver,1
cuidarme,10516,2139,cuidarme,1
lucifer,10518,2138,lucifer,1
marissa,10519,2138,marissa,1
repuesto,10520,2800,repuesto|repuestos,2
holden,10521,2138,holden,1
biológico,10524,2137,biológico,1
púdrete,10525,2137,púdrete,1
neill,10526,2137,neill,1
organismo,10529,3278,organismo|organismos,2
afectar,10530,6671,afectar|afecte|afectando|afectan|afectara|afectaba|afecten,7
acuéstate,10531,2136,acuéstate,1
servirle,10533,2135,servirle,1
abismo,10535,2134,abismo,1
prostitución,10537,2133,prostitución,1
picado,10540,2132,picado,1
ambicioso,10542,3466,ambicioso|ambiciosa|ambiciosos,3
escribía,10544,2131,escribía,1
dirigió,10545,2130,dirigió,1
olía,10546,2130,olía,1
confié,10547,2130,confié,1
camarote,10549,2447,camarote|camarotes,2
determinación,10550,2129,determinación,1
isabelle,10551,2128,isabelle,1
dobla,10552,2475,dobla|doblas,2
bofetada,10553,2652,bofetada|bofetadas,2
equivocó,10554,2127,equivocó,1
elevador,10555,2443,elevador|elevadores,2
ejércitos,10558,2126,ejércitos,1
how,10560,2124,how,1
fumas,10561,2124,fumas,1
eches,10563,2124,eches,1
estafador,10564,3250,estafador|estafadores|estafadora,3
felizmente,10566,2123,felizmente,1
recuperarlo,10567,2123,recuperarlo,1
noción,10568,2122,noción,1
permitiría,10570,2122,permitiría,1
corazonada,10571,2406,corazonada|corazonadas,2
resolución,10575,2121,resolución,1
continúen,10578,2120,continúen,1
activar,10580,7740,activado|activar|activada|activando|active|activen|activados|activan|activaron,9
brindar,10581,7742,brindemos|brindar|brindo|brinda|brindamos|brindando|brindaremos|brindado|brinde,9
cordón,10582,2120,cordón,1
relajar,10583,5546,relajado|relajada|relajar|relaje|relajados|relajamos|relajando,7
arrastrar,10584,8018,arrastrado|arrastrar|arrastrando|arrastrada|arrastraron|arrastran|arrastrados|arrastraste|arrastraba|arrastramos,10
tolerar,10585,2895,tolerar|tolerado|toleran|toleramos,4
símbolos,10586,2119,símbolos,1
aliviar,10587,5007,aliviar|aliviado|aliviada|aliviados,4
visitarme,10589,2118,visitarme,1
pope,10590,2118,pope,1
racional,10591,2521,racional|racionales,2
espionaje,10592,2117,espionaje,1
sientate,10593,2117,sientate,1
electrónica,10594,2117,electrónica,1
homenaje,10595,2116,homenaje,1
orgasmo,10596,2879,orgasmo|orgasmos,2
usaría,10597,2116,usaría,1
pro,10598,2660,pro|pros,2
culpes,10599,2116,culpes,1
infernal,10600,2427,infernal|infernales,2
apartado,10601,2495,apartado|apartados,2
tessa,10602,2115,tessa,1
banks,10604,2115,banks,1
drogadicto,10606,4251,drogadicto|drogadictos|drogadicta,3
temporalmente,10607,2115,temporalmente,1
agarré,10608,2115,agarré,1
peluche,10609,2335,peluche|peluches,2
económica,10610,2115,económica,1
devolverle,10612,2114,devolverle,1
encargará,10614,2114,encargará,1
espectro,10615,3393,espectro|espectros,2
sábados,10616,2113,sábados,1
record,10617,2113,record,1
pensarás,10618,2112,pensarás,1
wheeler,10619,2112,wheeler,1
dispararme,10620,2112,dispararme,1
alexis,10621,2112,alexis,1
pabellón,10622,2111,pabellón,1
avatar,10627,2394,avatar|avatares,2
mecánica,10629,2109,mecánica,1
leeré,10630,2109,leeré,1
abdomen,10632,2109,abdomen,1
noruego,10634,3118,noruega|noruego|noruegos,3
zoo,10636,2107,zoo,1
tómala,10637,2107,tómala,1
banca,10639,2106,banca,1
retrete,10640,2452,retrete|retretes,2
tazón,10641,2106,tazón,1
darcy,10642,2106,darcy,1
échale,10643,2106,échale,1
pensarán,10644,2105,pensarán,1
donny,10646,2105,donny,1
beck,10647,2105,beck,1
alfredo,10648,2105,alfredo,1
iii,10650,2104,iii,1
clayton,10651,2104,clayton,1
panqueques,10653,2104,panqueques,1
cuadrado,10655,3969,cuadrado|cuadrados,2
brent,10658,2102,brent,1
sándwiches,10659,2102,sándwiches,1
hyde,10660,2102,hyde,1
díganos,10661,2102,díganos,1
transición,10663,2101,transición,1
boxeador,10664,2679,boxeador|boxeadores,2
uva,10668,3530,uvas|uva,2
sudar,10669,5929,sudando|sudar|su-des|sudado|sudan|sudada,6
congelador,10670,2099,congelador,1
fallé,10671,2099,fallé,1
vaughn,10672,2099,vaughn,1
atentado,10673,2636,atentado|atentados,2
batido,10674,2765,batido|batidos,2
canasta,10675,2498,canasta|canastas,2
monumento,10676,2835,monumento|monumentos,2
antorcha,10677,3167,antorcha|antorchas,2
antena,10678,2730,antena|antenas,2
sacarlos,10679,2096,sacarlos,1
colaboración,10680,2096,colaboración,1
gemma,10681,2096,gemma,1
solicito,10682,2096,solicito,1
taquilla,10683,2095,taquilla,1
tenerme,10684,2095,tenerme,1
seo,10685,2095,seo,1
insignia,10686,2563,insignia|insignias,2
fábricas,10687,2094,fábricas,1
conque,10688,2094,conque,1
senté,10689,2093,senté,1
reunió,10690,2093,reunió,1
frías,10692,2093,frías,1
mojada,10694,2817,mojada|mojadas,2
seúl,10695,2092,seúl,1
philippe,10697,2092,philippe,1
préstamos,10698,2091,préstamos,1
callarte,10699,2091,callarte,1
alejandro,10700,2091,alejandro,1
banquero,10701,3219,banquero|banqueros,2
artístico,10703,2089,artístico,1
armstrong,10705,2089,armstrong,1
dramática,10706,2088,dramática,1
roz,10707,2087,roz,1
tyson,10708,2086,tyson,1
coser,10709,2822,coser|cosiendo|cose,3
temperamento,10710,2086,temperamento,1
creerán,10711,2085,creerán,1
abrirla,10713,2085,abrirla,1
andrews,10715,2085,andrews,1
emmett,10716,2085,emmett,1
patán,10718,2084,patán,1
flaco,10720,3546,flaco|flaca|flacas|flacos,4
esteroide,10722,2084,esteroides,1
cuota,10723,3086,cuota|cuotas,2
vendas,10724,2083,vendas,1
brendan,10725,2083,brendan,1
continúan,10726,2083,continúan,1
heidi,10727,2083,heidi,1
avergüenza,10730,2083,avergüenza,1
arriesgarme,10731,2082,arriesgarme,1
ostra,10732,2780,ostras|ostra,2
procesar,10733,3129,procesar|procesando|procesan,3
igualdad,10736,2081,igualdad,1
cambiarte,10738,2079,cambiarte,1
nigel,10740,2079,nigel,1
engañaste,10741,2079,engañaste,1
saliva,10742,2079,saliva,1
carnaval,10744,2078,carnaval,1
mudé,10745,2078,mudé,1
churchill,10747,2077,churchill,1
menciones,10749,2076,menciones,1
line,10750,2076,line,1
rasguño,10751,2076,rasguño,1
transmisor,10752,2429,transmisor|transmisores,2
grandote,10753,2075,grandote,1
dieciséis,10755,2075,dieciséis,1
quitaré,10757,2074,quitaré,1
ingresar,10758,4078,ingresar|ingresado|ingrese|ingresando|ingresada|ingresaron,6
empeorar,10759,5802,empeorar|empeorando|empeorado|empeore|empeoran|empeoraron,6
quejarte,10760,2074,quejarte,1
invertido,10762,2659,invertido|invertida|invertidos,3
helicópteros,10764,2072,helicópteros,1
alejarte,10766,2072,alejarte,1
canciller,10768,2071,canciller,1
revelación,10769,2071,revelación,1
felicity,10770,2070,felicity,1
presiones,10771,2070,presiones,1
buenísimo,10774,2069,buenísimo,1
quiza,10776,2069,quiza,1
clare,10777,2069,clare,1
ire,10778,2069,ire,1
volverte,10779,2068,volverte,1
mentiría,10782,2068,mentiría,1
dejémoslo,10783,2067,dejémoslo,1
nash,10784,2066,nash,1
disturbio,10786,2760,disturbios|disturbio,2
divorciado,10787,4554,divorciado|divorciada|divorciados,3
enojes,10788,2066,enojes,1
noventa,10789,2066,noventa,1
élite,10790,2066,élite,1
pellejo,10791,2065,pellejo,1
odiaría,10792,2065,odiaría,1
trastorno,10793,2694,trastorno|trastornos,2
explorador,10794,4797,explorador|exploradores|exploradora|exploradoras,4
che,10796,2064,che,1
ike,10797,2064,ike,1
admítelo,10798,2063,admítelo,1
cansé,10799,2063,cansé,1
démosle,10802,2062,démosle,1
confíes,10803,2062,confíes,1
detenerse,10804,2550,detenerse|deteneos,2
mallory,10806,2061,mallory,1
estribor,10807,2061,estribor,1
operador,10808,4280,operadora|operador|operadores,3
puré,10809,2061,puré,1
maureen,10811,2060,maureen,1
nixon,10813,2060,nixon,1
otis,10814,2060,otis,1
pasarte,10815,2059,pasarte,1
ejemplar,10816,2774,ejemplar|ejemplares,2
bloquear,10817,6524,bloquear|bloqueando|bloqueada|bloqueadas|bloqueen|bloquean|bloquearon|bloquee,8
rodeo,10818,3677,rodeo|rodeos,2
cante,10820,2706,cante|cantes,2
entraré,10821,2058,entraré,1
plantar,10822,6892,plantado|plantar|plantada|plantando|plantaste|plantados|plantamos|plantaron,8
individual,10823,3580,individual|individuales,2
pertenencia,10824,2334,pertenencias|pertenencia,2
fuertemente,10825,2056,fuertemente,1
noroeste,10826,2056,noroeste,1
biológica,10827,2055,biológica,1
vegetal,10829,3581,vegetales|vegetal,2
tácticas,10830,2055,tácticas,1
frustrante,10833,2054,frustrante,1
aplica,10834,2053,aplica,1
triángulo,10836,2053,triángulo,1
titular,10838,3810,titular|titulares,2
yacer,10839,3326,yace|yacen|yaciendo|yacer|yago,5
catástrofe,10840,2051,catástrofe,1
repetirlo,10843,2051,repetirlo,1
títulos,10844,2051,títulos,1
amplio,10845,2397,amplio|amplios,2
back,10846,2050,back,1
moisés,10848,2049,moisés,1
dolly,10849,2048,dolly,1
solucionarlo,10852,2047,solucionarlo,1
filmación,10853,2047,filmación,1
entendería,10858,2045,entendería,1
rastreo,10860,2044,rastreo,1
crudo,10862,4056,crudo|cruda|crudos|crudas,4
cálculo,10864,2044,cálculo,1
ceja,10865,2766,cejas|ceja,2
alambre,10866,2460,alambre|alambres,2
recorte,10867,2796,recortes|recorte,2
testículos,10870,2042,testículos,1
déjenos,10871,2042,déjenos,1
subtítulo,10872,2042,subtítulo,1
oppa,10873,2042,oppa,1
escalofríos,10877,2041,escalofríos,1
quejarse,10878,2041,quejarse,1
homer,10879,2040,homer,1
kai,10881,2040,kai,1
acompañaré,10883,2039,acompañaré,1
ingenio,10884,2039,ingenio,1
ordené,10886,2039,ordené,1
grúa,10887,2039,grúa,1
manipular,10890,4818,manipular|manipulado|manipulando|manipulada|manipulaste|manipulados,6
percepción,10892,2037,percepción,1
cass,10893,2036,cass,1
dirían,10895,2036,dirían,1
sloan,10896,2036,sloan,1
sangrado,10897,2036,sangrado,1
supervisión,10898,2036,supervisión,1
decoración,10899,2036,decoración,1
enamoró,10900,2036,enamoró,1
compuesto,10904,2633,compuesto|compuestos,2
maligno,10905,3601,maligno|maligna|malignos|malignas,4
entenderías,10907,2034,entenderías,1
acantilado,10908,2730,acantilado|acantilados,2
creerías,10909,2034,creerías,1
arrojó,10910,2034,arrojó,1
aria,10911,2236,aria|arias,2
marear,10912,3991,mareado|mareada|mareando|marear,4
podríais,10914,2033,podríais,1
acercándose,10915,2033,acercándose,1
celia,10917,2032,celia,1
morena,10918,2409,morena|morenas,2
ojala,10919,2032,ojala,1
aburrimiento,10920,2031,aburrimiento,1
improbable,10922,2031,improbable,1
revela,10923,2031,revela,1
tacto,10924,2031,tacto,1
predicador,10925,2257,predicador|predicadores,2
partió,10926,2030,partió,1
presidencial,10927,2434,presidencial|presidenciales,2
audio,10929,2030,audio,1
apestas,10930,2029,apestas,1
robarle,10931,2029,robarle,1
arañas,10933,2028,arañas,1
créditos,10934,2028,créditos,1
epidemia,10935,2028,epidemia,1
carlton,10936,2028,carlton,1
moción,10937,2027,moción,1
crió,10938,2026,crió,1
probé,10939,2026,probé,1
imitación,10940,2026,imitación,1
solicitar,10941,7049,solicitar|solicitado|solicitando|solicitamos|solicitan|solicitaste|solicite|solicitaron|solicitada,9
